split,dataset,source_image_id,source_file_name,placed_file_name,categories,source_path,output_path,status,manual_check_required
train,002,818,-opening_unprotected-75-_jpg.rf.29509b864e3b2f6bdcfea96717a4a08d.jpg,002__-opening_unprotected-75-_jpg.rf.29509b864e3b2f6bdcfea96717a4a08d.jpg,opening_unprotected,data/002/train/-opening_unprotected-75-_jpg.rf.29509b864e3b2f6bdcfea96717a4a08d.jpg,data/phase1_feasibility/train/002__-opening_unprotected-75-_jpg.rf.29509b864e3b2f6bdcfea96717a4a08d.jpg,copy,False
train,004,39,IMG_20241113_161437_jpg.rf.5005ab43546d5d3b3b3a33910cef977d.jpg,004__IMG_20241113_161437_jpg.rf.5005ab43546d5d3b3b3a33910cef977d.jpg,unsafe,data/004/train/IMG_20241113_161437_jpg.rf.5005ab43546d5d3b3b3a33910cef977d.jpg,data/phase1_feasibility/train/004__IMG_20241113_161437_jpg.rf.5005ab43546d5d3b3b3a33910cef977d.jpg,copy,False
train,002,51,-helmet_missing-24-_jpg.rf.14814a49c6aa8d3b31ef42fe7fbf687f.jpg,002__-helmet_missing-24-_jpg.rf.14814a49c6aa8d3b31ef42fe7fbf687f.jpg,helmet_missing,data/002/train/-helmet_missing-24-_jpg.rf.14814a49c6aa8d3b31ef42fe7fbf687f.jpg,data/phase1_feasibility/train/002__-helmet_missing-24-_jpg.rf.14814a49c6aa8d3b31ef42fe7fbf687f.jpg,copy,False
train,002,221,-opening_unprotected-31-_jpg.rf.b6a4372fe32b7123de2c6abca3191f75.jpg,002__-opening_unprotected-31-_jpg.rf.b6a4372fe32b7123de2c6abca3191f75.jpg,opening_unprotected,data/002/train/-opening_unprotected-31-_jpg.rf.b6a4372fe32b7123de2c6abca3191f75.jpg,data/phase1_feasibility/train/002__-opening_unprotected-31-_jpg.rf.b6a4372fe32b7123de2c6abca3191f75.jpg,copy,False
train,002,281,-harness_missing-72-_JPG.rf.812d4ac4ca2b2c2e3d37f49814b25b59.jpg,002__-harness_missing-72-_JPG.rf.812d4ac4ca2b2c2e3d37f49814b25b59.jpg,harness_missing,data/002/train/-harness_missing-72-_JPG.rf.812d4ac4ca2b2c2e3d37f49814b25b59.jpg,data/phase1_feasibility/train/002__-harness_missing-72-_JPG.rf.812d4ac4ca2b2c2e3d37f49814b25b59.jpg,copy,False
train,002,513,-equipment_proximity-99-_JPG.rf.4715fac6a5c01f0967aab6accf9a03ce.jpg,002__-equipment_proximity-99-_JPG.rf.4715fac6a5c01f0967aab6accf9a03ce.jpg,equipment_proximity,data/002/train/-equipment_proximity-99-_JPG.rf.4715fac6a5c01f0967aab6accf9a03ce.jpg,data/phase1_feasibility/train/002__-equipment_proximity-99-_JPG.rf.4715fac6a5c01f0967aab6accf9a03ce.jpg,copy,False
train,004,38,IMG_20241113_162105746_jpg.rf.46de81759a42a03056fb36b84c5378d3.jpg,004__IMG_20241113_162105746_jpg.rf.46de81759a42a03056fb36b84c5378d3.jpg,no jacket,data/004/train/IMG_20241113_162105746_jpg.rf.46de81759a42a03056fb36b84c5378d3.jpg,data/phase1_feasibility/train/004__IMG_20241113_162105746_jpg.rf.46de81759a42a03056fb36b84c5378d3.jpg,copy,False
train,002,454,-poor_housekeeping-5-_jpg.rf.bf80525a6e3dac199201977869928428.jpg,002__-poor_housekeeping-5-_jpg.rf.bf80525a6e3dac199201977869928428.jpg,poor_housekeeping,data/002/train/-poor_housekeeping-5-_jpg.rf.bf80525a6e3dac199201977869928428.jpg,data/phase1_feasibility/train/002__-poor_housekeeping-5-_jpg.rf.bf80525a6e3dac199201977869928428.jpg,copy,False
train,002,49,-guardrail_missing-138-_jpg.rf.b6b2dc18f84d3245e247f5487e5107f8.jpg,002__-guardrail_missing-138-_jpg.rf.b6b2dc18f84d3245e247f5487e5107f8.jpg,guardrail_missing,data/002/train/-guardrail_missing-138-_jpg.rf.b6b2dc18f84d3245e247f5487e5107f8.jpg,data/phase1_feasibility/train/002__-guardrail_missing-138-_jpg.rf.b6b2dc18f84d3245e247f5487e5107f8.jpg,copy,False
train,004,56,IMG20241113161858_jpg.rf.7e1ab9b72bbd65bb9d161ee10ee1f893.jpg,004__IMG20241113161858_jpg.rf.7e1ab9b72bbd65bb9d161ee10ee1f893.jpg,unsafe,data/004/train/IMG20241113161858_jpg.rf.7e1ab9b72bbd65bb9d161ee10ee1f893.jpg,data/phase1_feasibility/train/004__IMG20241113161858_jpg.rf.7e1ab9b72bbd65bb9d161ee10ee1f893.jpg,copy,False
train,002,923,-helmet_missing-187-_JPG.rf.a98dabc27af39e2d83be86e0853f3dae.jpg,002__-helmet_missing-187-_JPG.rf.a98dabc27af39e2d83be86e0853f3dae.jpg,helmet_missing,data/002/train/-helmet_missing-187-_JPG.rf.a98dabc27af39e2d83be86e0853f3dae.jpg,data/phase1_feasibility/train/002__-helmet_missing-187-_JPG.rf.a98dabc27af39e2d83be86e0853f3dae.jpg,copy,False
train,004,12,IMG_20241113_162403_jpg.rf.27137262911a50bd481b73596a2c40f1.jpg,004__IMG_20241113_162403_jpg.rf.27137262911a50bd481b73596a2c40f1.jpg,unsafe,data/004/train/IMG_20241113_162403_jpg.rf.27137262911a50bd481b73596a2c40f1.jpg,data/phase1_feasibility/train/004__IMG_20241113_162403_jpg.rf.27137262911a50bd481b73596a2c40f1.jpg,copy,False
train,002,266,-helmet_missing-77-_JPG.rf.3426f143b50fb2d82a68a71b18e48eda.jpg,002__-helmet_missing-77-_JPG.rf.3426f143b50fb2d82a68a71b18e48eda.jpg,helmet_missing,data/002/train/-helmet_missing-77-_JPG.rf.3426f143b50fb2d82a68a71b18e48eda.jpg,data/phase1_feasibility/train/002__-helmet_missing-77-_JPG.rf.3426f143b50fb2d82a68a71b18e48eda.jpg,copy,False
train,004,17,IMG20241113161201_jpg.rf.21f60581ee2e270dd51935c47c70f763.jpg,004__IMG20241113161201_jpg.rf.21f60581ee2e270dd51935c47c70f763.jpg,no jacket,data/004/train/IMG20241113161201_jpg.rf.21f60581ee2e270dd51935c47c70f763.jpg,data/phase1_feasibility/train/004__IMG20241113161201_jpg.rf.21f60581ee2e270dd51935c47c70f763.jpg,copy,False
train,002,922,-poor_housekeeping-25-_jpg.rf.f2093706471a4475ae34be0b01777123.jpg,002__-poor_housekeeping-25-_jpg.rf.f2093706471a4475ae34be0b01777123.jpg,poor_housekeeping,data/002/train/-poor_housekeeping-25-_jpg.rf.f2093706471a4475ae34be0b01777123.jpg,data/phase1_feasibility/train/002__-poor_housekeeping-25-_jpg.rf.f2093706471a4475ae34be0b01777123.jpg,copy,False
train,002,812,-equipment_proximity-65-_jpg.rf.8446947c6c0bc7e15341b983d473d367.jpg,002__-equipment_proximity-65-_jpg.rf.8446947c6c0bc7e15341b983d473d367.jpg,equipment_proximity,data/002/train/-equipment_proximity-65-_jpg.rf.8446947c6c0bc7e15341b983d473d367.jpg,data/phase1_feasibility/train/002__-equipment_proximity-65-_jpg.rf.8446947c6c0bc7e15341b983d473d367.jpg,copy,False
train,002,6,-guardrail_missing-2-_jpg.rf.f1c5f537c755dad9a76c6b5b5f2dc828.jpg,002__-guardrail_missing-2-_jpg.rf.f1c5f537c755dad9a76c6b5b5f2dc828.jpg,guardrail_missing,data/002/train/-guardrail_missing-2-_jpg.rf.f1c5f537c755dad9a76c6b5b5f2dc828.jpg,data/phase1_feasibility/train/002__-guardrail_missing-2-_jpg.rf.f1c5f537c755dad9a76c6b5b5f2dc828.jpg,copy,False
train,002,464,-harness_missing-74-_JPG.rf.b3acc1accc367322772aa0c0dfc0dec1.jpg,002__-harness_missing-74-_JPG.rf.b3acc1accc367322772aa0c0dfc0dec1.jpg,harness_missing,data/002/train/-harness_missing-74-_JPG.rf.b3acc1accc367322772aa0c0dfc0dec1.jpg,data/phase1_feasibility/train/002__-harness_missing-74-_JPG.rf.b3acc1accc367322772aa0c0dfc0dec1.jpg,copy,False
train,002,736,-opening_unprotected-88-_JPG.rf.ad1ab148ccb069e506588bc3f30319f4.jpg,002__-opening_unprotected-88-_JPG.rf.ad1ab148ccb069e506588bc3f30319f4.jpg,opening_unprotected,data/002/train/-opening_unprotected-88-_JPG.rf.ad1ab148ccb069e506588bc3f30319f4.jpg,data/phase1_feasibility/train/002__-opening_unprotected-88-_JPG.rf.ad1ab148ccb069e506588bc3f30319f4.jpg,copy,False
train,002,926,-opening_unprotected-55-_jpg.rf.e9b36e50b2fdce02a1bf9a386a29da52.jpg,002__-opening_unprotected-55-_jpg.rf.e9b36e50b2fdce02a1bf9a386a29da52.jpg,opening_unprotected,data/002/train/-opening_unprotected-55-_jpg.rf.e9b36e50b2fdce02a1bf9a386a29da52.jpg,data/phase1_feasibility/train/002__-opening_unprotected-55-_jpg.rf.e9b36e50b2fdce02a1bf9a386a29da52.jpg,copy,False
train,002,243,-guardrail_missing-72-_jpg.rf.c26372a4f4ea1c307dac143e74f8e74f.jpg,002__-guardrail_missing-72-_jpg.rf.c26372a4f4ea1c307dac143e74f8e74f.jpg,guardrail_missing,data/002/train/-guardrail_missing-72-_jpg.rf.c26372a4f4ea1c307dac143e74f8e74f.jpg,data/phase1_feasibility/train/002__-guardrail_missing-72-_jpg.rf.c26372a4f4ea1c307dac143e74f8e74f.jpg,copy,False
train,004,115,IMG20241113161227_jpg.rf.fb479937d3ffa5cd2260ce77d27baef5.jpg,004__IMG20241113161227_jpg.rf.fb479937d3ffa5cd2260ce77d27baef5.jpg,no jacket,data/004/train/IMG20241113161227_jpg.rf.fb479937d3ffa5cd2260ce77d27baef5.jpg,data/phase1_feasibility/train/004__IMG20241113161227_jpg.rf.fb479937d3ffa5cd2260ce77d27baef5.jpg,copy,False
train,002,12,-equipment_proximity-187-_jpg.rf.f86f9c47489363e69742e6c42e7772f7.jpg,002__-equipment_proximity-187-_jpg.rf.f86f9c47489363e69742e6c42e7772f7.jpg,equipment_proximity,data/002/train/-equipment_proximity-187-_jpg.rf.f86f9c47489363e69742e6c42e7772f7.jpg,data/phase1_feasibility/train/002__-equipment_proximity-187-_jpg.rf.f86f9c47489363e69742e6c42e7772f7.jpg,copy,False
train,002,831,-poor_housekeeping-83-_JPG.rf.df011ac7ae1c193ebaa5721495d0a738.jpg,002__-poor_housekeeping-83-_JPG.rf.df011ac7ae1c193ebaa5721495d0a738.jpg,poor_housekeeping,data/002/train/-poor_housekeeping-83-_JPG.rf.df011ac7ae1c193ebaa5721495d0a738.jpg,data/phase1_feasibility/train/002__-poor_housekeeping-83-_JPG.rf.df011ac7ae1c193ebaa5721495d0a738.jpg,copy,False
train,002,516,-helmet_missing-28-_jpg.rf.cd2b9e74cc29c7302820f3fa3ea9916c.jpg,002__-helmet_missing-28-_jpg.rf.cd2b9e74cc29c7302820f3fa3ea9916c.jpg,helmet_missing,data/002/train/-helmet_missing-28-_jpg.rf.cd2b9e74cc29c7302820f3fa3ea9916c.jpg,data/phase1_feasibility/train/002__-helmet_missing-28-_jpg.rf.cd2b9e74cc29c7302820f3fa3ea9916c.jpg,copy,False
train,004,55,IMG_20241113_161443_jpg.rf.709ae5ff6b2cffc1b27bf24d715e9c85.jpg,004__IMG_20241113_161443_jpg.rf.709ae5ff6b2cffc1b27bf24d715e9c85.jpg,unsafe,data/004/train/IMG_20241113_161443_jpg.rf.709ae5ff6b2cffc1b27bf24d715e9c85.jpg,data/phase1_feasibility/train/004__IMG_20241113_161443_jpg.rf.709ae5ff6b2cffc1b27bf24d715e9c85.jpg,copy,False
train,002,847,-guardrail_missing-38-_JPG.rf.abb7609d63087131cb85c745ebe74e1c.jpg,002__-guardrail_missing-38-_JPG.rf.abb7609d63087131cb85c745ebe74e1c.jpg,guardrail_missing|harness_missing,data/002/train/-guardrail_missing-38-_JPG.rf.abb7609d63087131cb85c745ebe74e1c.jpg,data/phase1_feasibility/train/002__-guardrail_missing-38-_JPG.rf.abb7609d63087131cb85c745ebe74e1c.jpg,copy,False
train,004,124,IMG_20241113_162017155_jpg.rf.edbffa8fe05f910790a77bc84c9fc37e.jpg,004__IMG_20241113_162017155_jpg.rf.edbffa8fe05f910790a77bc84c9fc37e.jpg,no jacket,data/004/train/IMG_20241113_162017155_jpg.rf.edbffa8fe05f910790a77bc84c9fc37e.jpg,data/phase1_feasibility/train/004__IMG_20241113_162017155_jpg.rf.edbffa8fe05f910790a77bc84c9fc37e.jpg,copy,False
train,004,101,IMG20241113161239_jpg.rf.bb9b7abc0a016164bb529f4bc04d9b26.jpg,004__IMG20241113161239_jpg.rf.bb9b7abc0a016164bb529f4bc04d9b26.jpg,unsafe,data/004/train/IMG20241113161239_jpg.rf.bb9b7abc0a016164bb529f4bc04d9b26.jpg,data/phase1_feasibility/train/004__IMG20241113161239_jpg.rf.bb9b7abc0a016164bb529f4bc04d9b26.jpg,copy,False
train,002,352,-guardrail_missing-34-_JPG.rf.edb4caf860c7e9b0b010d74b42cc16ee.jpg,002__-guardrail_missing-34-_JPG.rf.edb4caf860c7e9b0b010d74b42cc16ee.jpg,guardrail_missing,data/002/train/-guardrail_missing-34-_JPG.rf.edb4caf860c7e9b0b010d74b42cc16ee.jpg,data/phase1_feasibility/train/002__-guardrail_missing-34-_JPG.rf.edb4caf860c7e9b0b010d74b42cc16ee.jpg,copy,False
train,002,514,-opening_unprotected-33-_jpg.rf.f8bad7d7db9d53f2cd26d4efcf90503a.jpg,002__-opening_unprotected-33-_jpg.rf.f8bad7d7db9d53f2cd26d4efcf90503a.jpg,opening_unprotected,data/002/train/-opening_unprotected-33-_jpg.rf.f8bad7d7db9d53f2cd26d4efcf90503a.jpg,data/phase1_feasibility/train/002__-opening_unprotected-33-_jpg.rf.f8bad7d7db9d53f2cd26d4efcf90503a.jpg,copy,False
train,002,410,-helmet_missing-261-_JPG.rf.c064b1102cfecb912a110e8421e1dc87.jpg,002__-helmet_missing-261-_JPG.rf.c064b1102cfecb912a110e8421e1dc87.jpg,helmet_missing,data/002/train/-helmet_missing-261-_JPG.rf.c064b1102cfecb912a110e8421e1dc87.jpg,data/phase1_feasibility/train/002__-helmet_missing-261-_JPG.rf.c064b1102cfecb912a110e8421e1dc87.jpg,copy,False
train,002,662,-harness_missing-65-_JPG.rf.45347e62e75b4985743c2a332d8f842e.jpg,002__-harness_missing-65-_JPG.rf.45347e62e75b4985743c2a332d8f842e.jpg,harness_missing,data/002/train/-harness_missing-65-_JPG.rf.45347e62e75b4985743c2a332d8f842e.jpg,data/phase1_feasibility/train/002__-harness_missing-65-_JPG.rf.45347e62e75b4985743c2a332d8f842e.jpg,copy,False
train,002,600,-poor_housekeeping-77-_jpg.rf.c64edd0a4119143b3e5c3f8743f30782.jpg,002__-poor_housekeeping-77-_jpg.rf.c64edd0a4119143b3e5c3f8743f30782.jpg,poor_housekeeping,data/002/train/-poor_housekeeping-77-_jpg.rf.c64edd0a4119143b3e5c3f8743f30782.jpg,data/phase1_feasibility/train/002__-poor_housekeeping-77-_jpg.rf.c64edd0a4119143b3e5c3f8743f30782.jpg,copy,False
train,002,492,-equipment_proximity-235-_jpg.rf.0459e984666e8efb42f90b5b73c7d563.jpg,002__-equipment_proximity-235-_jpg.rf.0459e984666e8efb42f90b5b73c7d563.jpg,equipment_proximity,data/002/train/-equipment_proximity-235-_jpg.rf.0459e984666e8efb42f90b5b73c7d563.jpg,data/phase1_feasibility/train/002__-equipment_proximity-235-_jpg.rf.0459e984666e8efb42f90b5b73c7d563.jpg,copy,False
train,002,820,-poor_housekeeping-86-_JPG.rf.bf94bfc07e7955a5dbc32410c731b283.jpg,002__-poor_housekeeping-86-_JPG.rf.bf94bfc07e7955a5dbc32410c731b283.jpg,poor_housekeeping,data/002/train/-poor_housekeeping-86-_JPG.rf.bf94bfc07e7955a5dbc32410c731b283.jpg,data/phase1_feasibility/train/002__-poor_housekeeping-86-_JPG.rf.bf94bfc07e7955a5dbc32410c731b283.jpg,copy,False
train,002,14,-helmet_missing-248-_JPG.rf.201299f68287116fa59f72dd17f7a609.jpg,002__-helmet_missing-248-_JPG.rf.201299f68287116fa59f72dd17f7a609.jpg,helmet_missing,data/002/train/-helmet_missing-248-_JPG.rf.201299f68287116fa59f72dd17f7a609.jpg,data/phase1_feasibility/train/002__-helmet_missing-248-_JPG.rf.201299f68287116fa59f72dd17f7a609.jpg,copy,False
train,004,102,IMG_20241113_161636_jpg.rf.cd6214ba6b6c2808404cf4b841254493.jpg,004__IMG_20241113_161636_jpg.rf.cd6214ba6b6c2808404cf4b841254493.jpg,no jacket|unsafe,data/004/train/IMG_20241113_161636_jpg.rf.cd6214ba6b6c2808404cf4b841254493.jpg,data/phase1_feasibility/train/004__IMG_20241113_161636_jpg.rf.cd6214ba6b6c2808404cf4b841254493.jpg,copy,False
train,002,391,-opening_unprotected-19-_jpg.rf.7cb0ec2b026da18068d9c25042734d90.jpg,002__-opening_unprotected-19-_jpg.rf.7cb0ec2b026da18068d9c25042734d90.jpg,opening_unprotected,data/002/train/-opening_unprotected-19-_jpg.rf.7cb0ec2b026da18068d9c25042734d90.jpg,data/phase1_feasibility/train/002__-opening_unprotected-19-_jpg.rf.7cb0ec2b026da18068d9c25042734d90.jpg,copy,False
train,004,37,IMG_20241113_162102905_HDR_jpg.rf.64ad25fe42b7932bec19570696c682bf.jpg,004__IMG_20241113_162102905_HDR_jpg.rf.64ad25fe42b7932bec19570696c682bf.jpg,no jacket,data/004/train/IMG_20241113_162102905_HDR_jpg.rf.64ad25fe42b7932bec19570696c682bf.jpg,data/phase1_feasibility/train/004__IMG_20241113_162102905_HDR_jpg.rf.64ad25fe42b7932bec19570696c682bf.jpg,copy,False
train,002,294,-equipment_proximity-280-_jpg.rf.3fb3d5adcc21b7d4c467f32a61712f18.jpg,002__-equipment_proximity-280-_jpg.rf.3fb3d5adcc21b7d4c467f32a61712f18.jpg,equipment_proximity,data/002/train/-equipment_proximity-280-_jpg.rf.3fb3d5adcc21b7d4c467f32a61712f18.jpg,data/phase1_feasibility/train/002__-equipment_proximity-280-_jpg.rf.3fb3d5adcc21b7d4c467f32a61712f18.jpg,copy,False
train,002,696,-harness_missing-37-_JPG.rf.7368e335e1a9fec416fe4d41faaed954.jpg,002__-harness_missing-37-_JPG.rf.7368e335e1a9fec416fe4d41faaed954.jpg,harness_missing,data/002/train/-harness_missing-37-_JPG.rf.7368e335e1a9fec416fe4d41faaed954.jpg,data/phase1_feasibility/train/002__-harness_missing-37-_JPG.rf.7368e335e1a9fec416fe4d41faaed954.jpg,copy,False
train,002,269,-guardrail_missing-130-_jpg.rf.0578ead62a687be2c2f992012ad5203b.jpg,002__-guardrail_missing-130-_jpg.rf.0578ead62a687be2c2f992012ad5203b.jpg,guardrail_missing,data/002/train/-guardrail_missing-130-_jpg.rf.0578ead62a687be2c2f992012ad5203b.jpg,data/phase1_feasibility/train/002__-guardrail_missing-130-_jpg.rf.0578ead62a687be2c2f992012ad5203b.jpg,copy,False
train,002,356,-opening_unprotected-101-_jpg.rf.801b0119f8ff1a702a4c9ac31ecf3ae5.jpg,002__-opening_unprotected-101-_jpg.rf.801b0119f8ff1a702a4c9ac31ecf3ae5.jpg,opening_unprotected,data/002/train/-opening_unprotected-101-_jpg.rf.801b0119f8ff1a702a4c9ac31ecf3ae5.jpg,data/phase1_feasibility/train/002__-opening_unprotected-101-_jpg.rf.801b0119f8ff1a702a4c9ac31ecf3ae5.jpg,copy,False
train,004,103,IMG20241113161603_jpg.rf.b4dc0d88d84f4fdf7db8b55b9e3369a2.jpg,004__IMG20241113161603_jpg.rf.b4dc0d88d84f4fdf7db8b55b9e3369a2.jpg,unsafe,data/004/train/IMG20241113161603_jpg.rf.b4dc0d88d84f4fdf7db8b55b9e3369a2.jpg,data/phase1_feasibility/train/004__IMG20241113161603_jpg.rf.b4dc0d88d84f4fdf7db8b55b9e3369a2.jpg,copy,False
train,002,530,-helmet_missing-78-_JPG.rf.e5f01c216022c9296f44d61c13fb765d.jpg,002__-helmet_missing-78-_JPG.rf.e5f01c216022c9296f44d61c13fb765d.jpg,helmet_missing,data/002/train/-helmet_missing-78-_JPG.rf.e5f01c216022c9296f44d61c13fb765d.jpg,data/phase1_feasibility/train/002__-helmet_missing-78-_JPG.rf.e5f01c216022c9296f44d61c13fb765d.jpg,copy,False
train,002,245,-harness_missing-40-_JPG.rf.627e2d0d4f0267e22fe31dffcd63f8fa.jpg,002__-harness_missing-40-_JPG.rf.627e2d0d4f0267e22fe31dffcd63f8fa.jpg,harness_missing,data/002/train/-harness_missing-40-_JPG.rf.627e2d0d4f0267e22fe31dffcd63f8fa.jpg,data/phase1_feasibility/train/002__-harness_missing-40-_JPG.rf.627e2d0d4f0267e22fe31dffcd63f8fa.jpg,copy,False
train,004,88,IMG20241113161054_jpg.rf.9cc7e23b54c8b4bfe36c051bc1e101be.jpg,004__IMG20241113161054_jpg.rf.9cc7e23b54c8b4bfe36c051bc1e101be.jpg,no jacket,data/004/train/IMG20241113161054_jpg.rf.9cc7e23b54c8b4bfe36c051bc1e101be.jpg,data/phase1_feasibility/train/004__IMG20241113161054_jpg.rf.9cc7e23b54c8b4bfe36c051bc1e101be.jpg,copy,False
train,002,687,-equipment_proximity-23-_JPG.rf.c5cef6fd210899244e38686c3a7d2b90.jpg,002__-equipment_proximity-23-_JPG.rf.c5cef6fd210899244e38686c3a7d2b90.jpg,equipment_proximity,data/002/train/-equipment_proximity-23-_JPG.rf.c5cef6fd210899244e38686c3a7d2b90.jpg,data/phase1_feasibility/train/002__-equipment_proximity-23-_JPG.rf.c5cef6fd210899244e38686c3a7d2b90.jpg,copy,False
train,002,799,-guardrail_missing-25-_jpg.rf.0625757114f719dee63096cf5d36c6ec.jpg,002__-guardrail_missing-25-_jpg.rf.0625757114f719dee63096cf5d36c6ec.jpg,guardrail_missing,data/002/train/-guardrail_missing-25-_jpg.rf.0625757114f719dee63096cf5d36c6ec.jpg,data/phase1_feasibility/train/002__-guardrail_missing-25-_jpg.rf.0625757114f719dee63096cf5d36c6ec.jpg,copy,False
train,002,933,-poor_housekeeping-59-_jpg.rf.865ddad27f88dd57b63daf24ad60ca2e.jpg,002__-poor_housekeeping-59-_jpg.rf.865ddad27f88dd57b63daf24ad60ca2e.jpg,poor_housekeeping,data/002/train/-poor_housekeeping-59-_jpg.rf.865ddad27f88dd57b63daf24ad60ca2e.jpg,data/phase1_feasibility/train/002__-poor_housekeeping-59-_jpg.rf.865ddad27f88dd57b63daf24ad60ca2e.jpg,copy,False
train,002,101,-equipment_proximity-10-_jpg.rf.e74f7b4343e601c324ce353daa475d4a.jpg,002__-equipment_proximity-10-_jpg.rf.e74f7b4343e601c324ce353daa475d4a.jpg,equipment_proximity,data/002/train/-equipment_proximity-10-_jpg.rf.e74f7b4343e601c324ce353daa475d4a.jpg,data/phase1_feasibility/train/002__-equipment_proximity-10-_jpg.rf.e74f7b4343e601c324ce353daa475d4a.jpg,copy,False
train,004,111,IMG_20241113_162031032_jpg.rf.f73f9f705251f4e2714691fa53b9ee3e.jpg,004__IMG_20241113_162031032_jpg.rf.f73f9f705251f4e2714691fa53b9ee3e.jpg,no jacket,data/004/train/IMG_20241113_162031032_jpg.rf.f73f9f705251f4e2714691fa53b9ee3e.jpg,data/phase1_feasibility/train/004__IMG_20241113_162031032_jpg.rf.f73f9f705251f4e2714691fa53b9ee3e.jpg,copy,False
train,002,333,-opening_unprotected-78-_jpg.rf.d6029939e9e47dafb285b5abb29effcf.jpg,002__-opening_unprotected-78-_jpg.rf.d6029939e9e47dafb285b5abb29effcf.jpg,opening_unprotected,data/002/train/-opening_unprotected-78-_jpg.rf.d6029939e9e47dafb285b5abb29effcf.jpg,data/phase1_feasibility/train/002__-opening_unprotected-78-_jpg.rf.d6029939e9e47dafb285b5abb29effcf.jpg,copy,False
train,002,354,-helmet_missing-234-_jpg.rf.5acc68d0671e721137f6b1b3a3ef8aae.jpg,002__-helmet_missing-234-_jpg.rf.5acc68d0671e721137f6b1b3a3ef8aae.jpg,helmet_missing,data/002/train/-helmet_missing-234-_jpg.rf.5acc68d0671e721137f6b1b3a3ef8aae.jpg,data/phase1_feasibility/train/002__-helmet_missing-234-_jpg.rf.5acc68d0671e721137f6b1b3a3ef8aae.jpg,copy,False
train,002,72,-harness_missing-130-_JPG.rf.d8a890e7035cdb4b9d9c2ed164ec7fdf.jpg,002__-harness_missing-130-_JPG.rf.d8a890e7035cdb4b9d9c2ed164ec7fdf.jpg,harness_missing,data/002/train/-harness_missing-130-_JPG.rf.d8a890e7035cdb4b9d9c2ed164ec7fdf.jpg,data/phase1_feasibility/train/002__-harness_missing-130-_JPG.rf.d8a890e7035cdb4b9d9c2ed164ec7fdf.jpg,copy,False
train,004,112,IMG_20241113_161824773_jpg.rf.e9c4cabaa7dcdf0b43089f0be5f2fb6f.jpg,004__IMG_20241113_161824773_jpg.rf.e9c4cabaa7dcdf0b43089f0be5f2fb6f.jpg,unsafe,data/004/train/IMG_20241113_161824773_jpg.rf.e9c4cabaa7dcdf0b43089f0be5f2fb6f.jpg,data/phase1_feasibility/train/004__IMG_20241113_161824773_jpg.rf.e9c4cabaa7dcdf0b43089f0be5f2fb6f.jpg,copy,False
train,002,770,-poor_housekeeping-89-_JPG.rf.3338f6e25144e1b372aac8a40ff5768f.jpg,002__-poor_housekeeping-89-_JPG.rf.3338f6e25144e1b372aac8a40ff5768f.jpg,poor_housekeeping,data/002/train/-poor_housekeeping-89-_JPG.rf.3338f6e25144e1b372aac8a40ff5768f.jpg,data/phase1_feasibility/train/002__-poor_housekeeping-89-_JPG.rf.3338f6e25144e1b372aac8a40ff5768f.jpg,copy,False
train,002,149,-guardrail_missing-6-_jpg.rf.2587b0652740722f74570e0a864216c0.jpg,002__-guardrail_missing-6-_jpg.rf.2587b0652740722f74570e0a864216c0.jpg,guardrail_missing,data/002/train/-guardrail_missing-6-_jpg.rf.2587b0652740722f74570e0a864216c0.jpg,data/phase1_feasibility/train/002__-guardrail_missing-6-_jpg.rf.2587b0652740722f74570e0a864216c0.jpg,copy,False
train,002,212,-helmet_missing-190-_JPG.rf.7534e7a48d66f454d2c873fceca72124.jpg,002__-helmet_missing-190-_JPG.rf.7534e7a48d66f454d2c873fceca72124.jpg,helmet_missing,data/002/train/-helmet_missing-190-_JPG.rf.7534e7a48d66f454d2c873fceca72124.jpg,data/phase1_feasibility/train/002__-helmet_missing-190-_JPG.rf.7534e7a48d66f454d2c873fceca72124.jpg,copy,False
train,004,3,IMG20241113161240_jpg.rf.11c85ebc1c80dc6de77a6b0524cfbd3c.jpg,004__IMG20241113161240_jpg.rf.11c85ebc1c80dc6de77a6b0524cfbd3c.jpg,unsafe,data/004/train/IMG20241113161240_jpg.rf.11c85ebc1c80dc6de77a6b0524cfbd3c.jpg,data/phase1_feasibility/train/004__IMG20241113161240_jpg.rf.11c85ebc1c80dc6de77a6b0524cfbd3c.jpg,copy,False
train,002,77,-equipment_proximity-184-_jpg.rf.b37da60872d701b4a5f9ee453c0b2988.jpg,002__-equipment_proximity-184-_jpg.rf.b37da60872d701b4a5f9ee453c0b2988.jpg,equipment_proximity,data/002/train/-equipment_proximity-184-_jpg.rf.b37da60872d701b4a5f9ee453c0b2988.jpg,data/phase1_feasibility/train/002__-equipment_proximity-184-_jpg.rf.b37da60872d701b4a5f9ee453c0b2988.jpg,copy,False
train,004,27,IMG_20241113_161737_jpg.rf.0cc8ef9be7bd640c3607f7c54c5db45c.jpg,004__IMG_20241113_161737_jpg.rf.0cc8ef9be7bd640c3607f7c54c5db45c.jpg,no jacket,data/004/train/IMG_20241113_161737_jpg.rf.0cc8ef9be7bd640c3607f7c54c5db45c.jpg,data/phase1_feasibility/train/004__IMG_20241113_161737_jpg.rf.0cc8ef9be7bd640c3607f7c54c5db45c.jpg,copy,False
